,Id,Review,Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity,Words_in_Numbers
5092,5092,Looks great and functions perfectly! This is the third toilet like this that I have put in my house in the last several months and I do not regret it.,0,0,1,0,0,1,0,0,0,0,0,1,"[4395, 3315, 278, 3123, 7856, 3981, 7801, 7853, 7957, 4303, 7856, 7796, 3706, 3488, 5907, 3773, 4851, 3659, 3773, 7801, 4193, 6752, 4782, 278, 3706, 2245, 4994, 6142]"
5093,5093,Works as advertised.   Great range of coverage.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 409, 3315, 5992, 5083]"
5094,5094,This screen is very easy to work with and should do the trick having a cat and dog that will be exposed to it.,0,0,0,0,0,0,0,0,0,0,1,1,"[7856, 6606, 3981, 8432, 2407, 7944, 8776, 8739, 278, 6853, 2245, 7801, 8072, 3491, 3, 1126, 278, 2254, 7796, 8703, 605, 2687, 7944]"
5095,5095,Beautiful color and great price!,0,0,1,0,0,0,0,0,1,0,0,1,"[622, 1411, 278, 3315]"
5096,5096,"The Expert Gardener Metal Pistol Nozzle is a basic hose nozzle. I liked the simplicity of use; the nozzle has limited controls. The Expert Gardener Metal Pistol Nozzle effectively controls the water flow. The water spray is fixed at moderately wide angle that meets most gardening needs. The Pistol Nozzle has one significant design defect. That design defect is the handle design. Along the front edge of the handle there are protrusions placed to accommodate your fingers. When you hold the handle during watering this thin protrusion cuts into your fingers and quickly becomes uncomfortable. The Expert Gardener Metal Pistol Nozzle is a useful tool for your garden watering but, uncomfortable to use. This uncomfortable situation leads me not to recommend this Expert Gardener Metal Pistol Nozzle.See more",0,0,1,0,0,0,0,0,0,1,1,0,"[7801, 2680, 3167, 4640, 5518, 5022, 3981, 3, 583, 3650, 3706, 4304, 7801, 6910, 5083, 7801, 5022, 3478, 4321, 7801, 2680, 3167, 4640, 5518, 5022, 2431, 1613, 7801, 8566, 7801, 8566, 7231, 3981, 2902, 448, 4748, 8685, 284, 7796, 4606, 4801, 3169, 7801, 5518, 5022, 3478, 5122, 6894, 2043, 7796, 2043, 1942, 3981, 7801, 3440, 232, 7801, 3098, 2424, 5083, 7801, 3440, 7819, 376, 5841, 5531, 7944, 40, 8874, 8655, 8870, 3600, 7801, 3440, 2376, 8569, 7856, 7842, 5840, 1841, 3946, 8874, 2865, 278, 5944, 629, 7801, 2680, 3167, 4640, 5518, 5022, 3981, 3, 8337, 7978, 3024, 8874, 3164, 8569, 8193, 7944, 7856, 8193, 6934, 4230, 4583, 4994, 7944, 6078, 7856, 2680, 3167, 4640, 5518, 4788]"
5097,5097,It looks amazing,0,0,1,0,0,0,0,0,0,0,0,1,"[3996, 4395, 250]"
5098,5098,"Exceeded my expectations.  No jams, worked with porter cable gun.",0,0,0,0,0,1,0,0,0,0,0,1,"[2618, 4851, 4972, 8780, 8739, 5657, 1023]"
5099,5099,Works great. Easy to adjust settings just where you want water to go.,0,0,0,0,0,1,0,0,0,0,1,1,"[8790, 2407, 7944, 112, 6748, 4081, 8658, 8870, 8522, 8566, 7944]"
5100,5100,I got this to do one job and it did great,0,0,0,0,0,1,0,0,0,0,0,1,"[3706, 3274, 7856, 7944, 2245, 5122, 4049, 278, 3996, 2115, 3315]"
5101,5101,These nails worked flawlessly. Used over 3000 on my fence rebuild without a single problem... Price is good as well compares to other brands.,0,0,0,0,0,1,0,0,1,0,0,1,"[7828, 4867, 8780, 8334, 5227, 5118, 4851, 2816, 6050, 8741, 3, 6918, 5752, 3981, 3265, 409, 8628, 1457, 7944, 5197]"
5102,5102,The screen was really not to hard to install and it looks great. I just installed a few days ago so will have to see how it stands up to the summer weather.,0,0,1,0,0,0,1,0,0,0,0,1,"[7801, 6606, 8541, 6032, 4994, 7944, 3464, 7944, 3878, 278, 3996, 4395, 3706, 4081, 3882, 3, 2819, 1887, 172, 7062, 8703, 3488, 7944, 6665, 3670, 3996, 7319, 8290, 7944, 7801, 7550]"
5103,5103,"These cushions are attractive, comfortable, and true to the size listed",0,0,1,1,0,0,0,0,0,0,1,1,"[7828, 1822, 376, 278, 8102, 7944, 7801, 6938, 4340]"
5104,5104,"seems to be as advertised. has not leaked yet, so we're hoping it will last awhileSee more",0,0,0,0,0,0,0,0,0,1,0,1,"[6678, 7944, 605, 409, 3478, 4994, 4234, 7062, 3639, 3996, 8703, 4193, 509, 4788]"
5105,5105,"I have two cats and numerous wildlife that tries to rip this screen apart, and it has exceeded my expectations. My 6 month old male cat climbs, chews, and scratched this screen everyday and he has not done any damage over 3 months, the last screen lasted 2 days. I would recommend this to anyone looking for a very durable screen that has pets. It was even a pain in the butt to cut it after rolling in the spline. Buy this, you won't regret it.",0,0,0,0,0,0,0,0,0,1,0,1,"[3706, 3488, 8151, 1133, 278, 5033, 8702, 7796, 8078, 7944, 6408, 7856, 6606, 278, 3996, 3478, 2618, 4851, 4851, 4780, 5109, 4498, 1126, 278, 6602, 7856, 6606, 2598, 278, 3500, 3478, 4994, 2265, 313, 1857, 5227, 7801, 4193, 6606, 4194, 3706, 8813, 6078, 7856, 7944, 317, 4394, 3024, 3, 8432, 2374, 6606, 7796, 3478, 3996, 8541, 2588, 3, 5272, 3773, 7801, 999, 7944, 1836, 3996, 159, 6440, 3773, 7801, 1005, 8870, 6142]"
5106,5106,"Not what I had hoped but it does the job.What bothers me is the constant demand to buy cloud service at some unreasonable amunt. They give you 30 days gratis,but after the 30 days they will come at you again for a subscription th their cloud service.I purchased memory cards and thats what I will use.If I have to replace them every six months or so it would still beat the 89.00 they want for a year of cloud service.What a scam. Beware double billing is a huge problem. I cancelled the ""cloud"" ""service"" after being billed twice back to back. I am returning this Chinese junk.",0,0,0,0,0,0,0,0,0,0,1,0,"[4994, 8646, 3706, 3409, 3635, 994, 3996, 2250, 7801, 818, 4583, 3981, 7801, 1567, 1993, 7944, 1005, 1364, 6739, 448, 7105, 8256, 7831, 3225, 8870, 1887, 159, 7801, 1887, 7831, 8703, 1425, 448, 8870, 163, 3024, 3, 7506, 7785, 7806, 1364, 5893, 4619, 1095, 278, 7797, 8646, 3706, 8703, 3706, 3488, 7944, 6241, 7809, 2596, 6936, 4782, 5167, 7062, 3996, 8813, 7380, 619, 7801, 7831, 8522, 3024, 3, 8857, 5083, 1364, 3, 689, 2280, 706, 3981, 3, 3681, 3706, 1065, 7801, 159, 657, 705, 8145, 520, 7944, 3706, 246, 6360, 7856, 1245]"
5107,5107,"DO NOT BUY. After only a couple of months of LIGHT use, this piece of junk broke and will not oscillate. Moreover, after immediately contacting the seller once the item stopped working to inquire about a return, they told me it was outside the 30 day window which ""is within the rules"" and so they wouldn't do anything to help. No return, no refund.Pretty sure they know they're selling a poor quality product - don't get caught in the same trap.Thanks for almost killing my garden during a heatwave.",0,0,0,0,0,1,0,0,0,1,0,0,"[2245, 4994, 159, 5130, 3, 1688, 5083, 4782, 5083, 4292, 7856, 5491, 5083, 4079, 907, 278, 8703, 4994, 159, 3741, 1582, 7801, 6696, 5121, 7801, 3999, 7397, 8783, 7944, 3859, 8, 3, 7831, 7961, 4583, 3996, 8541, 5221, 7801, 1885, 8714, 8663, 8740, 7801, 278, 7062, 7831, 2245, 318, 7944, 4972, 4972, 7589, 7831, 4141, 6697, 3, 5643, 5930, 5790, 3207, 1134, 3773, 7801, 6531, 3024, 229, 4112, 4851, 3164, 2376, 3]"
5108,5108,Worked very well. Always a good product.,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 8432, 245, 3, 3265]"
5109,5109,This clamp is versatile and strong.,0,0,0,0,1,0,0,0,0,1,0,1,"[7856, 1289, 3981, 8421, 278]"
5110,5110,Seems to be working exactly like its supposed to. Its heavy and the streams come out hard. It flows back and forth without hesitating. I just hope it lasts ;),0,0,0,1,0,1,0,0,0,0,0,1,"[6678, 7944, 605, 8783, 2611, 4303, 4003, 7587, 4003, 3522, 278, 7801, 7437, 1425, 5204, 3996, 2979, 520, 278, 3048, 8741, 3706, 4081, 3634, 3996, 4198]"
5111,5111,Just good solid tool.  Worrh the money.  Wish I had another set,0,0,0,0,0,0,0,0,0,1,0,1,"[4081, 3265, 7095, 8799, 7801, 8736, 3706, 3409, 297, 6744]"
5112,5112,Camera connectivity is really bad. I have few indoor Wyze cameras and work great. But this outdoor camera is not working well.,0,0,0,0,0,1,0,0,0,0,0,0,"[1046, 1547, 3981, 6032, 3706, 3488, 2819, 3829, 8842, 1047, 278, 8776, 994, 7856, 5208, 1046, 3981, 4994, 8783]"
5113,5113,Easy to assemble.  Need tin snips or hack saw to cut to size.,0,0,0,0,0,0,1,0,0,0,0,1,"[2407, 7944, 4906, 7927, 7054, 5167, 3405, 6560, 7944, 1836, 7944]"
5114,5114,I really like these cushions so far. Weve had them for about a week. Theyre holding up very well. The color is great and the design is great.   The cushions are not very deep. Maybe about three 3 1/2 inches. Hopefully they will continue to hold up.,0,0,1,0,0,0,0,0,0,1,0,1,"[3706, 6032, 4303, 7828, 1822, 7062, 8644, 3409, 7809, 3024, 8, 3, 7832, 3603, 8290, 8432, 7801, 1411, 3981, 3315, 278, 7801, 2043, 3981, 7801, 1822, 376, 4994, 8432, 4579, 8, 7870, 3637, 7831, 8703, 1594, 7944, 3600]"
5115,5115,Nice fit and great color for outdoor relaxing. Very comfy,0,0,1,1,0,0,0,0,0,0,1,1,"[4954, 2894, 278, 3315, 1411, 3024, 5208, 8432, 1432]"
5116,5116,The nails were exceptionally easy to use and made the job easier. Thank you.,0,0,0,0,0,0,0,0,0,0,1,1,"[7801, 4867, 8639, 2629, 2407, 7944, 8330, 278, 4465, 7801, 4049, 7788]"
5117,5117,Needs to be constructed from heavier gage materials. My cats easily shredded it.,0,0,0,0,0,0,0,0,0,1,0,0,"[4914, 7944, 605, 1571, 3097, 3518, 3145, 4851, 1133, 2403, 6868]"
5118,5118,Stainless is the best brad to use for treated lumber and these worked very well for me. Brads are high quality and I had no jamming issues. Definitely recommend!,0,0,0,0,0,1,0,1,0,1,0,1,"[7303, 3981, 7801, 682, 859, 7944, 8330, 3024, 8062, 4451, 278, 7828, 8780, 8432, 8628, 3024, 860, 376, 3562, 5930, 278, 3706, 3409, 4972, 4027, 1957]"
5119,5119,"Junction box  ,worked as intended",0,0,0,0,0,1,0,0,0,0,0,1,"[4076, 844, 409, 3918]"
5120,5120,Fine sprinkler. Arrived on time.  A little pricey but better built product than most other sprinklers I've used.,0,1,0,0,0,0,0,0,1,1,0,1,"[2860, 400, 5118, 3, 4349, 5757, 994, 684, 950, 5790, 7786, 4801, 5197, 7251]"
5121,5121,It broke the first day we had it.,0,0,0,0,0,0,0,0,0,1,0,0,"[3996, 907, 7801, 2888, 1885, 8587, 3409]"
5122,5122,Thick and comfortable. We spend slot if time in our patio and these cushions hold up well and are super comfy!,0,0,0,1,0,0,0,0,0,1,1,1,"[7835, 278, 8587, 7176, 7007, 3723, 7918, 3773, 5201, 5349, 278, 7828, 1822, 3600, 8290, 8628, 278, 376, 7567]"
5123,5123,Impossible to cut a straight cut,0,0,0,0,0,1,0,0,0,0,0,0,"[3756, 7944, 1836, 3, 7412, 1836]"
5124,5124,"A friend suggested that I purchase this item for cutting schedule 40 1"" PVC irrigation pipe.  The pipe cutter is extremely sharp, is very easy to use and makes a nice square cut.",1,0,0,0,0,0,0,0,0,0,1,1,"[3, 3089, 7539, 7796, 3706, 5892, 7856, 3999, 3024, 1844, 6585, 5913, 3979, 7801, 5510, 1842, 3981, 2705, 3981, 8432, 2407, 7944, 8330, 278, 4495, 3, 4954, 7268]"
5125,5125,"Easy to work , great quality",0,0,0,0,0,0,0,0,0,1,1,1,"[2407, 7944, 8776, 3315, 5930]"
5126,5126,this is the most ridiculous sprinkler.... I would achieve more by just using a hose.... It hardly covers anything... you get what you pay for... when will I learn...,0,0,0,0,0,1,0,0,0,0,0,0,"[7856, 3981, 7801, 4801, 6393, 3706, 8813, 56, 4788, 1013, 4081, 8351, 3, 3996, 3467, 1708, 8870, 3207, 8646, 8870, 5368, 8655, 8703, 3706]"
5127,5127,"Magnetic strips weren't charged anymore, so I couldn't install. :(",1,0,0,0,0,0,0,0,0,0,0,0,"[4469, 7458, 1201, 7062, 3706]"
5128,5128,This is a superior product! I was actually amazed how easy it was to use. I used it to install ceiling fan in my garage and this item allowed me to skip the normal 2 by 4 boxing and support it would normally demand. I installed this brace in less than 20 minutes. Kudos to the engineering of this product!,0,0,0,0,0,0,1,0,0,0,1,1,"[7856, 3981, 3, 7569, 3706, 8541, 80, 249, 3670, 2407, 3996, 8541, 7944, 3706, 8334, 3996, 7944, 3878, 1152, 2757, 3773, 4851, 3159, 278, 7856, 3999, 223, 4583, 7944, 6956, 7801, 4987, 1013, 848, 278, 7582, 3996, 8813, 4988, 3706, 3882, 7856, 853, 3773, 4268, 7786, 4159, 7944, 7801, 2515, 5083, 7856]"
5129,5129,This is a replacement ring spotlight cam the 1st one stop working after about 1 1/2 years from date of purchase we took it back and home depot gave us store credit to purchase this one. Hope it lasts longer than the 1st one its battery life however is a not great. We have to use 2 batteries in the old cam because the area the cam was installed gets a great amount of action and the solar can't keep both battery charged so the batteries are taken out and hooked up to an outlet inside to recharge them.,1,0,0,0,0,1,0,0,0,0,0,0,"[7856, 3981, 3, 6244, 6401, 7225, 1043, 7801, 5122, 7396, 8783, 159, 8, 8859, 3097, 1880, 5083, 5892, 8587, 7977, 3996, 520, 278, 3611, 2023, 3183, 8322, 7402, 1755, 7944, 5892, 7856, 3634, 3996, 4198, 4387, 7786, 7801, 5122, 4003, 598, 4287, 3671, 3981, 3, 4994, 8587, 3488, 7944, 8330, 597, 3773, 7801, 5109, 1043, 626, 7801, 377, 7801, 1043, 8541, 3882, 3208, 3, 3315, 261, 5083, 67, 278, 7801, 7087, 4087, 814, 598, 1201, 7062, 7801, 597, 376, 7675, 5204, 278, 3630, 8290, 7944, 271, 5214, 3868, 7944, 6068]"
5130,5130,I returned this cushions. They weren't tall enough for the back of my chairs nor thick enough for comfort.,0,0,0,1,0,0,0,0,0,0,0,0,"[3706, 6359, 7856, 7831, 7686, 2524, 3024, 7801, 520, 5083, 4851, 1179, 4985, 7835, 2524, 3024]"
5131,5131,Without a doubt the most durable pet resistant screen I have ever purchased. It's abit expensive but worth every penny if u have pets or young children.,0,0,0,0,1,0,0,0,1,1,0,1,"[8741, 3, 2283, 7801, 4801, 2374, 5450, 6307, 6606, 3706, 3488, 2595, 5, 2674, 994, 8807, 2596, 5407, 3723, 8160, 3488, 5453, 5167, 8872]"
5132,5132,Much thinner than it used to be. Worked fine.,0,0,0,1,0,1,0,0,0,0,0,0,"[4833, 7850, 7786, 3996, 8334, 7944, 8780]"
5133,5133,I recommend this product for people who have leg and lower back problems. It's makes it much easier to get up.  The only issue is that the flush buttons have to be pushed all the down which makes it difficult if a person has arthritis in the hands.,1,0,0,0,0,0,0,0,0,1,0,0,"[3706, 6078, 7856, 5790, 3024, 5409, 8673, 3488, 4256, 278, 4431, 520, 4495, 3996, 4833, 2401, 7944, 3207, 7801, 5130, 3991, 3981, 7796, 7801, 2988, 1002, 3488, 7944, 605, 5903, 213, 7801, 2288, 8663, 4495, 3996, 2128, 3723, 3, 5441, 3478, 406, 3773, 7801]"
5134,5134,This product is easy to use.,0,0,0,0,0,0,0,0,0,0,1,1,"[7856, 5790, 3981, 2407, 7944]"
5135,5135,"With the exception of 3rd handle, it works as expected. The 3rd handle is a joke. Nothing as advertised. It is riveted to the tool with no mechanism. Squeezing it to either handle does absolutely nothing. Shame on SharkBite for the deception. You are better than this. For this, I am giving it 3 stars. It is only average at a high price.",1,0,0,0,0,0,0,0,0,0,0,0,"[8739, 7801, 2627, 5083, 3996, 8790, 409, 7801, 3440, 3981, 3, 5001, 409, 3996, 3981, 6421, 7944, 7801, 7978, 8739, 4972, 7280, 3996, 7944, 2442, 3440, 2250, 15, 6773, 5118, 6782, 3024, 7801, 8870, 376, 684, 7786, 3024, 3706, 246, 3228, 3996, 3996, 3981, 5130, 492, 448, 3, 3562]"
5136,5136,"For the size of this sprinkler, it should have wide coverage, but it doesn't. My old model covered the width of the yard. Now it is sprinkling in only one direction. Yes, I know how to adjust it. Not happy. I have contacted Gardena in the hope of obtaining a refund on the product warranty, but they are telling me to go through Amazon.",0,0,0,0,0,1,0,0,0,0,0,0,"[3024, 7801, 6938, 5083, 7856, 3996, 6853, 3488, 8685, 994, 3996, 4851, 5109, 4743, 1705, 7801, 8689, 5083, 7801, 5015, 3996, 3981, 7255, 3773, 5130, 5122, 3706, 4141, 3670, 7944, 112, 4994, 3706, 3488, 1581, 3165, 3773, 7801, 3634, 5083, 5055, 3, 6131, 5118, 7801, 5790, 994, 7831, 376, 7740, 4583, 7944, 3249, 7879]"
5137,5137,The brads were very easy to load,0,0,0,0,0,0,0,0,0,0,1,1,"[7801, 860, 8639, 8432, 2407, 7944, 4356]"
5138,5138,Good deal and quality. Package was in decent shape.,0,1,0,0,0,0,0,0,1,1,0,1,"[3265, 1895, 278, 5256, 8541, 3773, 1909]"
5139,5139,Super easy install.  Tightening the tank down to the base took more effort than I had anticipated.  But it worked great.,0,0,0,0,0,1,1,0,0,0,0,1,"[7567, 2407, 7904, 7801, 7692, 2288, 7944, 7801, 576, 7977, 4788, 2437, 7786, 3706, 3409, 994, 3996, 8780]"
5140,5140,"I bought these to renovate my irrigation system which is constructed of 3/4"" sch 40 pvc. These cutters worked well and did not require too much hand strength. Ido not have strong hands (I often have to get hubby to open jars for me). Still, I was able to make all the cuts myself. They are easy to reset for the next cut by spreading the handles apart so the jaws spring open.",0,0,0,0,0,1,0,0,0,0,1,1,"[3706, 827, 7828, 7944, 6218, 4851, 3979, 7648, 8663, 3981, 1571, 5083, 6584, 7828, 1843, 8780, 8628, 278, 2115, 4994, 6269, 7976, 4833, 3429, 3722, 4994, 3488, 7459, 3444, 5099, 3488, 7944, 3207, 3678, 7944, 5134, 4031, 3024, 3706, 8541, 6, 7944, 4494, 213, 7801, 1841, 7831, 376, 2407, 7944, 6298, 3024, 7801, 4950, 1836, 1013, 7242, 7801, 3442, 324, 7062, 7801, 4033, 7245]"
5141,5141,Love these. Use these for security cams and overall impressed with them. We bought 4 more and the doorbell and all great quality. Some app features could be better but nothing bad. Just needs more options for the cameras. But is great buy,0,0,0,0,0,0,0,0,1,1,0,1,"[4422, 8330, 7828, 3024, 6664, 1058, 278, 5228, 3760, 8739, 8587, 827, 4788, 278, 7801, 2270, 278, 213, 3315, 7105, 330, 2790, 1677, 605, 684, 994, 5001, 4081, 4914, 4788, 5164, 3024, 7801, 994, 3981, 3315, 1005]"
5142,5142,great cushions for the price,0,0,0,0,0,0,0,0,1,0,0,1,"[3315, 1822, 3024, 7801, 5752]"
5143,5143,Works perfect with ridgid nailer and has shoot without issues.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 5414, 8739, 6392, 4862, 278, 3478, 6835, 8741]"
5144,5144,"After spending $300 , they lost shape and they're stained. The backs do not have a zipper to wash the cove and the bottoms have a zipper that we cannot unzip! So, now , I'm looking for expensive cushions. You get what you pay for.",0,0,0,0,1,0,0,0,0,1,0,0,"[159, 7177, 7831, 4413, 6776, 278, 7801, 528, 2245, 4994, 3488, 3, 8893, 7944, 8543, 7801, 1701, 278, 7801, 824, 3488, 3, 8893, 7796, 8587, 1074, 5015, 4394, 3024, 2674, 8870, 3207, 8646, 8870, 5368]"
5145,5145,"Excellent live pictures in daytime, but it does not see nearly as well at night. Battery life appears to be quite good, I have had it powered on now for about 3 weeks, and still have 76% battery life currently. Easy to install and aim.",1,0,0,0,0,0,1,0,0,0,0,1,"[2623, 4350, 5490, 3773, 994, 3996, 2250, 4994, 6665, 4894, 409, 8628, 448, 598, 4287, 339, 7944, 605, 5955, 3706, 3488, 3409, 3996, 5693, 5118, 5015, 3024, 8, 278, 7380, 3488, 598, 4287, 2407, 7944, 3878, 278]"
5146,5146,easy to install.,0,0,0,0,0,0,1,0,0,0,0,1,"[2407, 7944]"
5147,5147,"It doesn't flush well. At times, it won't empty the bowl of waste. It needs to hold more water.",0,0,0,0,0,1,0,0,0,0,0,0,"[3996, 2988, 448, 3996, 2490, 7801, 842, 5083, 3996, 4914, 7944, 3600, 4788]"
5148,5148,Does a great job and good support for ceiling fans.,0,0,0,0,0,1,0,0,0,0,0,1,"[2250, 3, 3315, 4049, 278, 3265, 7582, 3024, 1152]"
5149,5149,"Great nails, great price!",0,0,0,0,0,0,0,0,1,0,0,1,"[3315, 3315]"
5150,5150,Stainless Steel nails are the way to go for exterior applications. A little pricy but worth it.,0,0,0,0,0,0,0,0,1,0,0,1,"[7303, 7353, 4867, 376, 7801, 8583, 7944, 3249, 3024, 2701, 3, 4349, 5760, 994, 8807]"
5151,5151,Perhaps not industrial quality - but for my occasional / homeowner use - this has been perfect. No problems. No signs of wear. Seems tough enough I don't expect it to fail in my lifetime.,0,0,0,0,0,0,0,0,0,1,0,1,"[5428, 4994, 3831, 5930, 994, 3024, 4851, 5061, 3617, 8330, 7856, 3478, 639, 4972, 4972, 6896, 5083, 6678, 8006, 2524, 3706, 2668, 3996, 7944, 2736, 3773, 4851]"
5152,5152,The fabric and pattern on this cushion print is very pretty.,0,0,1,0,0,0,0,1,0,0,0,1,"[7801, 2714, 278, 5352, 5118, 7856, 1820, 5766, 3981, 8432]"
5153,5153,Delivered promptly and efficiently. Product as advertised. Wouldn't hesitate to order again. Highly recommended,0,1,0,0,0,0,0,0,0,1,0,1,"[1987, 5812, 278, 5790, 409, 3546, 7944, 5173, 3567, 6081]"
5154,5154,The nozzles are of good quality and perform well.,0,0,0,0,0,1,0,0,0,1,0,1,"[7801, 5023, 376, 5083, 3265, 5930, 278, 5421]"
5155,5155,Worked great in ryobi 18g Nailer.,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 3315, 3773, 6507]"
5156,5156,Works good. I like the length of the handle. Water pressure could be a little stronger.,0,0,0,1,0,1,0,0,0,0,0,1,"[8790, 3706, 4303, 7801, 4262, 5083, 7801, 8566, 5737, 1677, 605, 3, 4349]"
5157,5157,"We could not get the video to work. After hours of troubleshooting and trying two different routers, the camera would only connect to wifi but would not show video.",0,0,0,0,0,1,0,0,0,0,0,0,"[8587, 1677, 4994, 3207, 7801, 8446, 7944, 159, 3658, 5083, 8096, 278, 8111, 8151, 2126, 7801, 1046, 8813, 5130, 1542, 7944, 8694, 994, 8813, 4994, 6859]"
5158,5158,Excellent clamp for small projects. I make scale architectural structure models and this size clamp is perfect.,0,0,0,1,0,0,0,0,0,0,0,1,"[2623, 1289, 3024, 7017, 3706, 4494, 6569, 372, 7467, 4745, 278, 7856, 6938, 1289, 3981]"
5159,5159,Great product.  Easy to set up and use,0,0,0,0,0,0,1,0,0,0,1,1,"[3315, 2407, 7944, 6744, 8290, 278, 8330]"
5160,5160,"Good ptoduct at the right price. Pretty much performs as expected. Don't expect an invisible fix, but it does the job.",0,0,0,0,0,0,0,0,1,0,0,1,"[3265, 5860, 448, 7801, 6397, 5743, 4833, 5427, 409, 2668, 271, 3961, 994, 3996, 2250, 7801]"
5161,5161,I returned the cameras. There was nothing wrong with them and they worked ok but they did not function in a capacity that helped me as I thought they would. No complaints though.,0,0,0,0,0,1,0,0,0,0,0,0,"[3706, 6359, 7801, 7819, 8541, 5001, 8834, 8739, 7809, 278, 7831, 8780, 5106, 994, 7831, 2115, 4994, 3118, 3773, 3, 1083, 7796, 3534, 4583, 409, 3706, 7862, 7831, 4972, 1475]"
5162,5162,"This sprinkler has made watering my lawn super convenient. I like the different options that allow me to only part of the lawn, or put it near the street to get the boulevard without giving away a free car wash to everyone driving by. My kids also could not resist running through the water on a hot summer day, so it doubles as entertainment for them.See more",0,0,0,0,0,0,0,0,0,0,1,1,"[7856, 7250, 3478, 4465, 8569, 4851, 4215, 7567, 3706, 4303, 7801, 2126, 5164, 7796, 221, 4583, 7944, 5130, 5312, 5083, 7801, 5167, 5907, 3996, 4891, 7801, 7438, 7944, 3207, 7801, 832, 8741, 3228, 504, 3, 3072, 1091, 8543, 7944, 2599, 2343, 4851, 4108, 236, 1677, 4994, 6305, 6497, 7879, 7801, 8566, 5118, 3, 3655, 7550, 7062, 3996, 2282, 409, 2535, 3024, 4788]"
5163,5163,"Good product that's easy to install, mine did have cuts bad cuts from the factory  but I had excess to correct them.",0,0,0,0,0,0,1,0,0,1,0,0,"[3265, 5790, 2407, 7944, 4680, 2115, 3488, 1841, 537, 1841, 3097, 7801, 2731, 994, 3706, 3409, 2632, 7944, 1654]"
5164,5164,Pretty easy install. Super easy set up. Pleased with the job it's doing.,0,0,0,0,0,0,1,0,0,0,0,1,"[5743, 2407, 7567, 2407, 6744, 5571, 8739, 7801, 4049]"
5165,5165,Very strong and great look.,0,0,1,0,0,0,0,0,0,1,0,1,"[8432, 7459, 278, 3315]"
5166,5166,Fire from my airless nailer cleanly. Hold great and make a very small hole to fill in finished woods.,0,0,0,0,0,1,0,0,0,0,0,1,"[2874, 3097, 4851, 184, 4862, 3600, 3315, 278, 4494, 3, 8432, 7017, 3605, 7944, 2844, 3773, 2868]"
5167,5167,Worked great for pet pipe. Smooth cut and straight.,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 3315, 3024, 5450, 7031, 1836, 278]"
5168,5168,Works great every time.,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 3315, 2596]"
5169,5169,"Easy to install. Works pretty well. Pay the extra fee for the notifications to only let you know if it's a vehicle, person, etc",0,0,0,0,0,1,1,0,0,0,0,1,"[2407, 7944, 8790, 5743, 5368, 7801, 2703, 2795, 3024, 7801, 5008, 7944, 5130, 4271, 8870, 4141, 3723, 3, 2582]"
5170,5170,After receiving this sprinkler went ahead tried it out it took me a few minutes to figure it out but once I got it going worked great. The only thing I see the base seems a little flimsy .,1,0,0,0,0,1,0,0,0,0,0,0,"[159, 6060, 7856, 7250, 8637, 175, 8077, 3996, 5204, 3996, 7977, 4583, 3, 2819, 4698, 7944, 2835, 3996, 5204, 994, 5121, 3706, 3274, 3996, 3256, 8780, 7801, 5130, 7844, 3706, 6665, 7801, 576, 6678, 3, 4349, 2950]"
5171,5171,"Purchased the 6"" because they were out of the 8"". Both work great for what I use them for holding my countertops down. No issues with them backing off and the quick release makes life move a bit quicker!",0,0,0,0,1,1,0,0,0,0,0,1,"[5893, 7801, 626, 7831, 8639, 5204, 5083, 7801, 814, 8776, 3315, 3024, 8646, 3706, 8330, 7809, 3024, 3603, 4851, 1685, 4972, 3993, 8739, 7809, 527, 5085, 278, 7801, 5941, 6169, 4495, 4287, 4818, 3, 722]"
5172,5172,I was working on building a new wood fence in yard. These fit my nail gun perfectly. I had no jams at all and the product worked great.I will buy from this company again.,0,0,0,1,0,1,0,0,0,0,0,1,"[3706, 8541, 8783, 5118, 947, 3, 4943, 8764, 2816, 3773, 7828, 2894, 4851, 4859, 3388, 3706, 3409, 4972, 4028, 448, 213, 278, 7801, 5790, 8780, 8703, 1005, 3097, 7856, 1451]"
5173,5173,"The nails worked in my Dewalt nail gun, and appear to be holding tight in my project.",0,0,0,0,0,1,0,0,0,0,0,1,"[7801, 4867, 8780, 3773, 4851, 2099, 4859, 278, 336, 7944, 605, 3603, 7901, 3773, 4851]"
5174,5174,"Works well cuts square and clean used on 1"" and 1/2"" pex",0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 8628, 1841, 7268, 278, 1310, 8334, 5118, 278, 5454]"
5175,5175,Perfect set. Worked flawlessly.,0,0,0,0,0,1,0,0,0,0,0,1,"[5414, 8780]"
5176,5176,Works immediately don't have to wait for special order screen.,0,1,0,0,0,1,0,0,0,0,0,1,"[8790, 3741, 3488, 7944, 8498, 3024, 7161, 5173]"
